

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
246.951  000.017  000.017: sourcing /home/figarillo/.local/share/nvim/rplugin.vim
246.964  000.221  000.204: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
247.077  000.082  000.082: sourcing /usr/share/nvim/runtime/plugin/shada.vim
247.161  000.032  000.032: sourcing /usr/share/nvim/runtime/plugin/spellfile.vim
247.342  000.139  000.139: sourcing /usr/share/nvim/runtime/plugin/tarPlugin.vim
247.511  000.111  000.111: sourcing /usr/share/nvim/runtime/plugin/tohtml.vim
247.578  000.025  000.025: sourcing /usr/share/nvim/runtime/plugin/tutor.vim
247.855  000.215  000.215: sourcing /usr/share/nvim/runtime/plugin/zipPlugin.vim
248.104  000.085  000.085: sourcing /usr/share/vim/vimfiles/plugin/redact_pass.vim
249.134  000.902  000.902: sourcing /home/figarillo/.config/nvim/plugin/packer_compiled.lua
249.608  000.068  000.068: sourcing /usr/share/nvim/runtime/plugin/man.lua
249.728  004.501: loading rtp plugins
250.981  000.242  000.242: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/Comment.nvim/plugin/Comment.lua
251.380  000.245  000.245: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.vim
251.776  000.060  000.060: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/auto-save.nvim/plugin/auto-save.lua
253.173  000.560  000.560: require('indent_blankline.commands')
253.285  000.821  000.261: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/indent-blankline.nvim/plugin/indent_blankline.vim
253.623  000.043  000.043: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/lspsaga.nvim/plugin/lspsaga.lua
254.118  000.062  000.062: require('cmp.utils.highlight')
254.588  000.576  000.514: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
254.863  000.047  000.047: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/nvim-colorizer.lua/plugin/colorizer.lua
255.215  000.147  000.147: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
255.648  000.077  000.077: require('nvim-treesitter.statusline')
255.719  000.065  000.065: require('nvim-treesitter.query_predicates')
255.724  000.219  000.076: require('nvim-treesitter')
256.403  000.932  000.714: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
256.670  000.071  000.071: require('nvim-treesitter-refactor')
257.136  000.561  000.490: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/nvim-treesitter-refactor/plugin/nvim-treesitter-refactor.vim
257.705  000.048  000.048: require('nvim-ts-autotag._log')
257.714  000.120  000.072: require('nvim-ts-autotag.utils')
257.729  000.228  000.108: require('nvim-ts-autotag.internal')
257.732  000.341  000.112: require('nvim-ts-autotag')
257.787  000.416  000.075: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
258.092  000.058  000.058: require('ts_context_commentstring')
258.124  000.110  000.053: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/nvim-ts-context-commentstring/plugin/ts_context_commentstring.vim
258.409  000.059  000.059: require('rainbow')
258.785  000.452  000.394: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/nvim-ts-rainbow/plugin/rainbow.vim
259.070  000.066  000.066: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
259.320  000.038  000.038: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/onedarkpro.nvim/plugin/onedarkpro.vim
259.620  000.048  000.048: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
259.904  000.085  000.085: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/rest.nvim/plugin/rest-nvim.vim
260.604  000.346  000.346: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
260.803  000.042  000.042: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/todo-comments.nvim/plugin/todo.vim
261.142  000.082  000.082: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/trouble.nvim/plugin/trouble.vim
261.589  006.502: loading packages
265.861  000.050  000.050: require('cmp_buffer.timer')
265.871  000.129  000.079: require('cmp_buffer.buffer')
265.876  000.197  000.068: require('cmp_buffer.source')
265.880  000.262  000.065: require('cmp_buffer')
265.913  000.329  000.068: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
266.199  000.133  000.133: require('cmp_cmdline')
266.225  000.184  000.051: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/cmp-cmdline/after/plugin/cmp_cmdline.lua
266.439  000.057  000.057: require('cmp_emoji')
266.462  000.106  000.048: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/cmp-emoji/after/plugin/cmp_emoji.lua
266.663  000.052  000.052: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
266.901  000.090  000.090: require('cmp_path')
266.924  000.136  000.046: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
267.246  000.112  000.112: require('cmp_tabnine.source')
267.251  000.173  000.061: require('cmp_tabnine')
267.255  000.200  000.027: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/cmp-tabnine/after/plugin/cmp-tabnine.lua
267.479  000.066  000.066: require('cmp_luasnip')
267.532  000.147  000.081: sourcing /home/figarillo/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
267.575  004.832: loading after plugins
267.597  000.022: inits 3
274.349  006.752: reading ShaDa
274.796  000.111  000.111: require('luasnip.loaders.from_lua')
274.942  000.095  000.095: require('luasnip.loaders.from_snipmate')
275.045  000.077  000.077: require('luasnip.loaders.from_vscode')
275.640  001.008: opening buffers
285.614  009.975: BufEnter autocommands
285.623  000.008: editing files in windows
293.590  000.102  000.102: require('nvim-treesitter.indent')
294.543  000.075  000.075: require('nvim-treesitter.highlight')
294.764  000.112  000.112: require('nvim-treesitter.locals')
294.771  000.185  000.073: require('nvim-treesitter-refactor.smart_rename')
294.885  000.067  000.067: require('nvim-treesitter-refactor.highlight_definitions')
295.293  000.167  000.167: require('rainbow.internal')
299.686  013.467: VimEnter autocommands
299.712  000.026: UIEnter autocommands
300.405  000.316  000.316: sourcing /usr/share/nvim/runtime/autoload/provider/clipboard.vim
300.420  000.392: before starting main loop
309.553  009.133: first screen update
309.562  000.009: --- NVIM STARTED ---
